gate,attack_family,attack,regime,rule,n,n_fire,detection_rate
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.100,I_X,family_v12,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.100,I_X,family,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.100,I_XF,union,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.100,I_XF,family_v12,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.100,I_XF,family,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.100,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.100,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.100,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.100,I_XFY,union,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.100,I_XFY,family_v12,120,120,1.0
gate5b_id_ton_iot,covariate_shift,mean_shift_pf_delta_0.100,I_XFY,family,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.020,I_X,union,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.020,I_X,family_v12,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.020,I_X,family,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.020,I_XF,union,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.020,I_XF,family_v12,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.020,I_XF,family,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.020,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.020,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.020,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.020,I_XFY,union,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.020,I_XFY,family_v12,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.020,I_XFY,family,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.050,I_X,union,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.050,I_X,family_v12,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.050,I_X,family,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.050,I_XF,union,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.050,I_XF,family_v12,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.050,I_XF,family,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.050,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.050,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.050,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.050,I_XFY,union,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.050,I_XFY,family_v12,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.050,I_XFY,family,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.100,I_X,union,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.100,I_X,family_v12,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.100,I_X,family,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.100,I_XF,union,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.100,I_XF,family_v12,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.100,I_XF,family,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.100,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.100,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.100,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.100,I_XFY,union,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.100,I_XFY,family_v12,120,120,1.0
gate5b_id_ton_iot,covariate_shift,scaling_drift_alpha_0.100,I_XFY,family,120,120,1.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.020,I_X,union,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.020,I_X,family_v12,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.020,I_X,family,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.020,I_XF,union,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.020,I_XF,family_v12,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.020,I_XF,family,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.020,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.020,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.020,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.020,I_XFY,union,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.020,I_XFY,family_v12,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.020,I_XFY,family,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.050,I_X,union,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.050,I_X,family_v12,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.050,I_X,family,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.050,I_XF,union,120,2,0.016666666666666666
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.050,I_XF,family_v12,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.050,I_XF,family,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.050,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.050,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.050,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.050,I_XFY,union,120,2,0.016666666666666666
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.050,I_XFY,family_v12,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.050,I_XFY,family,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.100,I_X,union,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.100,I_X,family_v12,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.100,I_X,family,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.100,I_XF,union,120,9,0.075
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.100,I_XF,family_v12,120,9,0.075
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.100,I_XF,family,120,7,0.058333333333333334
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.100,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.100,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.100,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.100,I_XFY,union,120,9,0.075
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.100,I_XFY,family_v12,120,7,0.058333333333333334
gate5b_id_ton_iot,pipeline,feature_dropout_p_0.100,I_XFY,family,120,6,0.05
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.020,I_X,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.020,I_X,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.020,I_X,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.020,I_XF,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.020,I_XF,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.020,I_XF,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.020,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.020,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.020,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.020,I_XFY,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.020,I_XFY,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.020,I_XFY,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.050,I_X,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.050,I_X,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.050,I_X,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.050,I_XF,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.050,I_XF,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.050,I_XF,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.050,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.050,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.050,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.050,I_XFY,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.050,I_XFY,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.050,I_XFY,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.100,I_X,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.100,I_X,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.100,I_X,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.100,I_XF,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.100,I_XF,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.100,I_XF,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.100,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.100,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.100,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.100,I_XFY,union,120,9,0.075
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.100,I_XFY,family_v12,120,2,0.016666666666666666
gate5b_id_ton_iot,target_shift,label_flip_prior_preserving_r_0.100,I_XFY,family,120,1,0.008333333333333333
gate5b_id_ton_iot,target_shift,label_flip_r_0.020,I_X,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.020,I_X,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.020,I_X,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.020,I_XF,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.020,I_XF,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.020,I_XF,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.020,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.020,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.020,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.020,I_XFY,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.020,I_XFY,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.020,I_XFY,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.050,I_X,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.050,I_X,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.050,I_X,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.050,I_XF,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.050,I_XF,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.050,I_XF,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.050,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.050,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.050,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.050,I_XFY,union,120,2,0.016666666666666666
gate5b_id_ton_iot,target_shift,label_flip_r_0.050,I_XFY,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.050,I_XFY,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.100,I_X,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.100,I_X,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.100,I_X,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.100,I_XF,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.100,I_XF,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.100,I_XF,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.100,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.100,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.100,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,target_shift,label_flip_r_0.100,I_XFY,union,120,8,0.06666666666666667
gate5b_id_ton_iot,target_shift,label_flip_r_0.100,I_XFY,family_v12,120,2,0.016666666666666666
gate5b_id_ton_iot,target_shift,label_flip_r_0.100,I_XFY,family,120,0,0.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,I_X,union,60,0,0.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,I_X,family_v12,60,0,0.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,I_X,family,60,0,0.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,I_XF,union,60,0,0.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,I_XF,family_v12,60,0,0.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,I_XF,family,60,0,0.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,I_Ym,union,60,0,0.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,I_Ym,family_v12,60,0,0.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,I_Ym,family,60,0,0.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,I_XFY,union,60,0,0.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,I_XFY,family_v12,60,0,0.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.020,I_XFY,family,60,0,0.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,I_X,union,60,22,0.36666666666666664
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,I_X,family_v12,60,16,0.26666666666666666
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,I_X,family,60,16,0.26666666666666666
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,I_XF,union,60,28,0.4666666666666667
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,I_XF,family_v12,60,18,0.3
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,I_XF,family,60,17,0.2833333333333333
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,I_Ym,union,60,0,0.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,I_Ym,family_v12,60,0,0.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,I_Ym,family,60,0,0.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,I_XFY,union,60,28,0.4666666666666667
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,I_XFY,family_v12,60,18,0.3
gate6_ood_unsw,corruption,feature_sign_flip_p_0.050,I_XFY,family,60,13,0.21666666666666667
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,I_X,union,60,30,0.5
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,I_X,family_v12,60,29,0.48333333333333334
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,I_X,family,60,29,0.48333333333333334
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,I_XF,union,60,30,0.5
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,I_XF,family_v12,60,30,0.5
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,I_XF,family,60,30,0.5
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,I_Ym,union,60,0,0.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,I_Ym,family_v12,60,0,0.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,I_Ym,family,60,0,0.0
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,I_XFY,union,60,30,0.5
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,I_XFY,family_v12,60,30,0.5
gate6_ood_unsw,corruption,feature_sign_flip_p_0.100,I_XFY,family,60,30,0.5
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_X,union,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_X,family_v12,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_X,family,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_XF,union,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_XF,family_v12,60,58,0.9666666666666667
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_XF,family,60,44,0.7333333333333333
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_Ym,union,60,0,0.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_Ym,family_v12,60,0,0.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_Ym,family,60,0,0.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_XFY,union,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_XFY,family_v12,60,57,0.95
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.020,I_XFY,family,60,44,0.7333333333333333
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_X,union,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_X,family_v12,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_X,family,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_XF,union,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_XF,family_v12,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_XF,family,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_Ym,union,60,0,0.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_Ym,family_v12,60,0,0.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_Ym,family,60,0,0.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_XFY,union,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_XFY,family_v12,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.050,I_XFY,family,60,59,0.9833333333333333
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_X,union,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_X,family_v12,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_X,family,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_XF,union,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_XF,family_v12,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_XF,family,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_Ym,union,60,0,0.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_Ym,family_v12,60,0,0.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_Ym,family,60,0,0.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_XFY,union,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_XFY,family_v12,60,60,1.0
gate6_ood_unsw,covariate_shift,mean_shift_pf_delta_0.100,I_XFY,family,60,60,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,I_X,union,60,60,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,I_X,family_v12,60,57,0.95
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,I_X,family,60,57,0.95
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,I_XF,union,60,60,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,I_XF,family_v12,60,52,0.8666666666666667
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,I_XF,family,60,39,0.65
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,I_Ym,union,60,0,0.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,I_Ym,family_v12,60,0,0.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,I_Ym,family,60,0,0.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,I_XFY,union,60,60,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,I_XFY,family_v12,60,52,0.8666666666666667
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.020,I_XFY,family,60,39,0.65
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,I_X,union,60,60,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,I_X,family_v12,60,60,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,I_X,family,60,60,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,I_XF,union,60,60,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,I_XF,family_v12,60,60,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,I_XF,family,60,57,0.95
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,I_Ym,union,60,0,0.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,I_Ym,family_v12,60,0,0.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,I_Ym,family,60,0,0.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,I_XFY,union,60,60,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,I_XFY,family_v12,60,60,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.050,I_XFY,family,60,54,0.9
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,I_X,union,60,60,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,I_X,family_v12,60,60,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,I_X,family,60,60,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,I_XF,union,60,60,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,I_XF,family_v12,60,60,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,I_XF,family,60,60,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,I_Ym,union,60,0,0.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,I_Ym,family_v12,60,0,0.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,I_Ym,family,60,0,0.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,I_XFY,union,60,60,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,I_XFY,family_v12,60,60,1.0
gate6_ood_unsw,covariate_shift,scaling_drift_alpha_0.100,I_XFY,family,60,60,1.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,I_X,union,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,I_X,family_v12,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,I_X,family,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,I_XF,union,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,I_XF,family_v12,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,I_XF,family,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,I_Ym,union,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,I_Ym,family_v12,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,I_Ym,family,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,I_XFY,union,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,I_XFY,family_v12,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.020,I_XFY,family,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.050,I_X,union,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.050,I_X,family_v12,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.050,I_X,family,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.050,I_XF,union,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.050,I_XF,family_v12,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.050,I_XF,family,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.050,I_Ym,union,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.050,I_Ym,family_v12,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.050,I_Ym,family,60,0,0.0
