scope,attack,attack_class,mechanism,strength,regime,sensor,n,n_finite,mean_response,median_response,min_response,max_response,n_sensor_fire,n_only_sensor_fire,n_family_fire,note
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_XFY,integrity_ks_reject05_vs_clean_eval,600,600,0.0,0.0,0.0,0.0,0.0,0.0,75.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_XF,integrity_score_jsd_vs_clean_eval,600,600,0.023643361184307602,0.0222630444422677,0.0030000903721877,0.0664637120635072,0.0,0.0,78.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_XFY,integrity_score_jsd_vs_clean_eval,600,600,0.023643361184307602,0.0222630444422677,0.0030000903721877,0.0664637120635072,0.0,0.0,75.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_XF,integrity_pred_pos_rate_shift,600,600,0.03525390625,0.015625,0.0,0.2109375,77.0,3.0,78.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_XFY,integrity_pred_pos_rate_shift,600,600,0.03525390625,0.015625,0.0,0.2109375,77.0,2.0,75.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_XF,integrity_pred_jsd,600,600,0.0026790751502864213,0.0002878186271199,0.0,0.0366954944308116,78.0,5.0,78.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_XFY,integrity_pred_jsd,600,600,0.0026790751502864213,0.0002878186271199,0.0,0.0366954944308116,78.0,4.0,75.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_Ym,integrity_label_prior_shift,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_XFY,integrity_label_prior_shift,600,600,0.0,0.0,0.0,0.0,0.0,0.0,75.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_Ym,integrity_label_jsd,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_XFY,integrity_label_jsd,600,600,0.0,0.0,0.0,0.0,0.0,0.0,75.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_XFY,integrity_confusion_profile_l1,600,600,0.0757161458333317,0.046875,0.0,0.421875,60.0,0.0,75.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,I_XFY,integrity_confusion_profile_jsd,600,600,0.004340130980848415,0.00098193404113035,0.0,0.0617292283959522,75.0,4.0,75.0,frozen sensor component
core_original,feature_sign_flip_p_0.020,corruption,sign_flip,,descriptive_only,integrity_ks_mean_vs_clean_eval,600,600,0.019663140190972216,0.0205078125,0.0107421875,0.02265625,,,,KS mean is descriptive; ks_reject05 is the prespecified calibrated component
